strata,su1,su2,su3,su4,su5,x1,x2,x3,x4,yreg,ylogit,yprobit,ymlogit,postid,postw,stdize,stdw,pw1,fpc1,pw2,fpc2,pw3,fpc3,pw4,fpc4,pw5,fpc5,pw6,fpc6,pw,id
1,1,1,2,3,2,.356365,.1150367,1,-2.703414,2.156407,1,0,2,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,141
1,1,1,2,3,2,-1.404064,.7871453,1,-.9540645,.8623446,0,0,5,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,142
1,1,1,2,3,2,.1128293,.4998881,1,2.327962,2.838655,1,0,4,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,143
1,1,1,2,3,3,1.69222,.5666729,0,-1.663426,3.313304,1,0,5,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,144
1,1,1,2,3,3,-.4976605,.1505091,1,3.408549,1.991085,1,0,4,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,145
1,1,1,2,3,3,.5448779,-.2994725,0,3.095724,2.477504,1,0,1,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,146
1,1,1,2,3,3,-.5745996,-.010152,1,-1.184121,1.573836,0,0,3,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,147
1,1,1,2,3,4,.8292799,.5555052,0,-1.17685,3.046818,1,0,2,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.333333,31,35.87963,148
1,1,1,2,3,4,-2.919623,.1217624,0,-1.768235,1.830731,0,0,3,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.333333,31,35.87963,149
1,1,1,2,3,4,.4746688,.0257027,0,2.817538,2.115252,1,0,2,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.333333,31,35.87963,150
1,1,1,2,3,5,1.138618,-.3957144,0,4.819453,3.308633,0,0,4,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.2,51,35.41667,151
1,1,1,2,3,5,-.0545981,-.748526,1,1.018961,2.220428,1,0,5,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.2,51,35.41667,152
1,1,1,2,3,5,.1375961,.5423461,1,-1.396502,2.336497,1,0,2,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.2,51,35.41667,153
1,1,1,2,3,5,-.3779228,.6587293,1,-.8039482,2.626069,1,0,3,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.2,51,35.41667,154
1,1,1,2,3,5,-1.414431,.5718667,0,-.5677364,1.191392,0,0,5,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.2,51,35.41667,155
1,1,1,2,3,6,-1.127856,-1.001988,1,-4.364034,1.261452,0,0,2,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.5,42,36.45833,156
1,1,1,2,3,6,-.6150343,.1702245,1,.7570847,2.415208,0,0,2,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.5,42,36.45833,157
1,1,1,2,3,6,-1.226138,-.4114566,1,1.653289,1.621414,1,0,1,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.5,42,36.45833,158
1,1,1,2,3,6,.8435859,.4539203,1,2.411409,2.471626,0,0,2,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.5,42,36.45833,159
1,1,1,2,3,8,-.5954713,-.4891979,1,.1553023,2.235633,0,0,3,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11,44,38.19444,160
1,1,1,2,3,8,.501407,-.4180823,1,-3.797968,3.350707,1,0,4,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11,44,38.19444,161
1,1,1,2,3,8,.3135117,.1922319,1,1.489189,3.005138,1,0,3,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11,44,38.19444,162
1,1,1,2,3,8,1.760869,-.0175222,1,-2.615015,3.581043,0,0,3,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11,44,38.19444,163
1,1,1,2,3,9,-1.62783,.2298516,0,-.942527,1.313881,0,0,4,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.4,57,39.58333,164
1,1,1,2,3,9,-.9782189,-.1602234,1,3.154411,2.271313,0,0,2,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.4,57,39.58333,165
1,1,1,2,3,9,-.5582377,-.862736,1,.6194203,3.876297,0,0,2,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.4,57,39.58333,166
1,1,1,2,3,9,-.3861098,.3256966,0,.3888322,2.465221,0,0,3,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.4,57,39.58333,167
1,1,1,2,3,9,2.399481,-.6703842,0,3.183655,4.072629,0,0,4,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.4,57,39.58333,168
1,1,1,2,5,1,-1.502746,.1584237,1,-.1112828,2.160682,0,0,3,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.4,52,36.11111,169
1,1,1,2,5,1,1.290829,-.0061064,1,1.83389,4.002318,0,0,4,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.4,52,36.11111,170
1,1,1,2,5,1,-.8559487,.7348803,0,-2.320557,1.522068,1,0,1,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.4,52,36.11111,171
1,1,1,2,5,1,-.2899456,.3424393,1,-2.529677,2.07711,0,0,4,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.4,52,36.11111,172
1,1,1,2,5,1,-.2394406,.3875777,1,1.279034,2.173291,1,0,4,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.4,52,36.11111,173
1,1,1,2,5,2,.5249841,-.3077704,0,3.404414,2.752979,0,0,2,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.75,47,40.79861,174
1,1,1,2,5,2,.4595649,.237886,0,.8954776,1.778054,0,0,3,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.75,47,40.79861,175
1,1,1,2,5,2,1.173812,.6593549,1,-.6292041,2.73941,0,1,3,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.75,47,40.79861,176
1,1,1,2,5,2,-.6835735,.3144049,1,-.2201592,2.49247,0,0,2,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.75,47,40.79861,177
1,1,1,2,5,3,-.7850366,.5387487,1,.9145607,2.301817,0,0,5,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,178
1,1,1,2,5,3,.8609307,-.1892721,1,-.4296698,3.193395,0,0,4,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,179
1,1,1,2,5,3,-.2641295,.1394997,0,-.1713973,1.69757,0,1,5,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,180
1,1,1,2,5,3,-1.102178,1.094366,0,-.8465177,1.826215,1,0,3,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,181
1,1,1,2,5,4,-.2248751,.7111588,0,3.416677,2.268038,0,0,4,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.5,42,36.45833,182
1,1,1,2,5,4,-1.779564,.4022216,0,1.082839,1.179883,0,1,2,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.5,42,36.45833,183
1,1,1,2,5,4,-.2664026,-.7147208,0,1.500795,2.037036,0,0,4,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.5,42,36.45833,184
1,1,1,2,5,4,1.457964,.4034107,0,-1.212098,3.450854,0,0,4,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.5,42,36.45833,185
1,1,1,2,5,6,.6895555,-.1102413,1,-.5312569,3.445834,0,0,4,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,186
1,1,1,2,5,6,-.2722633,.1149051,0,1.719237,2.337124,0,1,5,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,187
1,1,1,2,5,6,-.1110044,-.0005968,0,.074524,1.787972,1,1,1,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,188
1,1,1,2,5,6,-.4815472,-.2835237,0,-2.664185,2.768166,0,0,5,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,189
1,1,1,2,5,6,-.2401484,-.5754265,0,-2.024901,3.33938,0,0,3,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,190
1,1,1,2,5,7,.2069244,-.7357388,0,-.6089095,2.299504,0,0,1,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,191
1,1,1,2,5,7,-.3722048,-.0096976,0,1.183743,2.113986,0,0,5,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,192
1,1,1,2,5,7,-1.16325,.1199829,1,-.1767344,2.253067,1,0,2,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,193
1,1,1,2,5,7,-.7307975,.2099017,0,1.012624,2.823651,0,0,5,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,194
1,1,1,2,5,8,-1.224118,.4658788,0,.6393659,1.998921,0,0,1,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,30,34.72222,195
1,1,1,2,5,8,.3165781,-.0133467,0,-3.883315,3.040617,0,0,4,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,30,34.72222,196
1,1,1,2,5,8,-.8100046,.5046604,0,2.390233,2.049049,0,0,1,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,30,34.72222,197
1,1,1,2,5,10,-.0046288,.153956,1,-2.198346,3.063591,0,1,1,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,198
1,1,1,2,5,10,-.9088787,.1659998,0,-2.251873,3.0514,0,0,1,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,199
1,1,1,2,5,10,-.4338245,.9650353,0,.9006093,2.856881,0,0,3,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,200
1,1,1,2,5,10,-.3265517,.0899965,0,.9523857,3.383795,1,0,1,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,201
1,1,1,2,5,10,2.529136,-.0585982,1,-1.298396,4.595647,0,1,3,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,202
1,1,1,3,2,1,-.9322655,.2927151,1,-1.441342,1.538887,0,0,3,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,203
1,1,1,3,2,1,.2514019,-.1444966,0,1.054422,2.640767,0,0,2,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,204
1,1,1,3,2,1,1.070286,.5101857,1,5.885427,2.305876,0,1,1,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,205
1,1,1,3,2,1,.7626251,-.3688232,1,4.934587,3.075328,0,0,1,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,206
1,1,1,3,2,3,.9099472,-.5781832,0,-.7264369,2.659982,0,1,1,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11,33,38.19444,207
1,1,1,3,2,3,1.172931,.4843394,1,.9452009,3.04094,0,1,4,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11,33,38.19444,208
1,1,1,3,2,3,-.1529236,.8347498,0,1.738234,1.987259,0,0,5,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11,33,38.19444,209
1,1,1,3,2,4,.1054382,.830974,1,-1.488597,1.924203,0,1,2,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,210
1,1,1,3,2,4,-1.37309,-.401237,1,-1.916741,2.128864,0,0,1,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,211
1,1,1,3,2,4,-.4798742,-.1796562,1,-3.86451,2.436816,1,1,2,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,212
1,1,1,3,2,4,1.872612,-.3646727,0,1.49653,3.434498,1,1,3,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,213
1,1,1,3,2,5,.0700863,-.4300672,1,2.351748,2.201448,1,0,4,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,214
1,1,1,3,2,5,-.736846,.7776328,0,-4.91115,1.716832,0,0,4,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,215
1,1,1,3,2,5,.8685151,-.04281,1,2.183499,3.060815,1,0,2,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,216
1,1,1,3,2,5,-4.054663,.4065785,0,-3.075916,.2849025,0,0,1,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,217
1,1,1,3,2,6,.8300177,-.0958982,1,.1949235,2.392144,0,0,2,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,40,34.72222,218
1,1,1,3,2,6,-.7017953,.5399074,0,.4200964,2.492172,1,0,4,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,40,34.72222,219
1,1,1,3,2,6,1.817899,-.9173602,1,1.462838,4.182509,0,1,5,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,40,34.72222,220
1,1,1,3,2,6,3.332223,-.0674819,1,-1.118716,4.165186,0,1,5,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,40,34.72222,221
1,1,1,3,2,8,-1.635969,-.2568398,0,.17752,2.866638,1,0,3,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,222
1,1,1,3,2,8,.3854657,-1.336057,0,1.223544,3.890215,0,0,4,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,223
1,1,1,3,2,8,-1.632653,-.1065646,1,-.2054691,2.435009,0,0,4,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,224
1,1,1,3,2,8,-.6097854,.5543906,1,.1455373,2.823507,0,1,3,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,225
1,1,1,3,2,9,-.3989437,.1320149,1,2.404207,2.18343,0,0,5,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.333333,37,42.82407,226
1,1,1,3,2,9,-.118937,.3673512,1,-3.539447,3.424947,0,0,4,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.333333,37,42.82407,227
1,1,1,3,2,9,-.442,.1896757,1,4.58137,2.996579,1,0,1,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.333333,37,42.82407,228
1,1,1,3,2,10,-.2841486,-.4230703,1,-.9134738,3.450284,1,0,4,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.333333,37,42.82407,229
1,1,1,3,2,10,1.98641,-.3733419,0,.24211,4.647032,1,0,5,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.333333,37,42.82407,230
1,1,1,3,2,10,1.078269,.3808684,0,-.2566809,2.963535,0,0,5,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.333333,37,42.82407,231
1,1,1,3,3,4,.0684231,-.339266,1,2.534056,2.769171,0,0,2,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.6,58,64.44444,232
1,1,1,3,3,4,-.3002124,-.4102244,0,.9369086,3.280968,1,0,3,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.6,58,64.44444,233
1,1,1,3,3,4,-.8827251,-.3533646,1,.0834221,2.056719,1,0,1,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.6,58,64.44444,234
1,1,1,3,3,4,.6404595,-.0367555,0,-1.071599,3.158839,0,1,3,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.6,58,64.44444,235
1,1,1,3,3,4,.8565724,-.5286818,0,2.767618,2.108398,0,0,2,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.6,58,64.44444,236
1,1,1,3,3,5,-2.28394,.4604045,1,-2.025701,1.991732,0,0,4,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,33,61.11111,237
1,1,1,3,3,5,.3745128,1.170578,0,1.124684,2.396042,1,0,5,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,33,61.11111,238
1,1,1,3,3,5,-.3434077,-.2276415,0,-.9254216,1.646372,0,1,4,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,33,61.11111,239
1,1,1,3,3,6,-.6207314,-.0817656,0,1.263098,3.440312,0,0,4,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.333333,31,57.40741,240
1,1,1,3,3,6,-.0417421,.1064026,0,-.1303113,2.824692,0,0,5,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.333333,31,57.40741,241
1,1,1,3,3,6,-1.716188,-.2162787,1,-.9013103,2.01846,0,0,4,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.333333,31,57.40741,242
1,1,1,3,3,7,-1.521338,-.0793862,0,-2.672997,1.877362,0,0,5,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.333333,34,62.96296,243
1,1,1,3,3,7,-1.898257,.7748459,0,1.471918,2.256051,0,1,5,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.333333,34,62.96296,244
1,1,1,3,3,7,.795802,.6980676,1,.6360022,3.549611,0,0,1,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.333333,34,62.96296,245
1,1,1,3,3,10,.6548839,-.2774175,1,-.4572946,3.537737,0,0,3,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.5,46,63.88889,246
1,1,1,3,3,10,-.2721998,.0247992,0,.5405229,2.949353,1,0,3,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.5,46,63.88889,247
1,1,1,3,3,10,-.3209466,.0550374,0,-1.447985,3.516784,0,0,1,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.5,46,63.88889,248
1,1,1,3,3,10,-.6964476,.8478325,0,-1.85884,2.700042,0,0,5,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.5,46,63.88889,249
1,1,1,3,4,1,.2063839,.0565865,1,-.9913361,2.74013,0,0,2,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,250
1,1,1,3,4,1,-1.378634,.7141922,0,1.35413,1.662358,0,1,3,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,251
1,1,1,3,4,1,1.099493,-.2202055,0,-1.093657,3.019544,1,0,3,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,252
1,1,1,3,4,1,-2.239793,.9421925,1,-1.004917,.7798273,1,0,4,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,253
1,1,1,3,4,1,-1.36468,-.532504,0,.6991405,1.895131,0,0,5,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,254
1,1,1,3,4,2,.9506506,.370919,1,-1.649828,2.133259,1,1,4,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.333333,31,35.87963,255
1,1,1,3,4,2,1.81887,-.5670688,0,3.042648,2.508931,0,0,5,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.333333,31,35.87963,256
1,1,1,3,4,2,-.2501684,.7197996,1,-.4951474,2.863195,1,0,4,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.333333,31,35.87963,257
1,1,1,3,4,4,-1.082503,-.2899143,0,.3959711,1.953079,1,0,5,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.666667,32,37.03704,258
1,1,1,3,4,4,-.2495814,-.0756674,1,.1212584,2.258808,0,0,2,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.666667,32,37.03704,259
1,1,1,3,4,4,.6314961,.6126577,1,3.5058,2.296549,1,0,1,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.666667,32,37.03704,260
1,1,1,3,4,5,-.2872533,.3629197,1,.9492741,2.900351,1,0,2,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,261
1,1,1,3,4,5,.6989619,-.6460027,0,.0578023,3.109299,1,0,3,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,262
1,1,1,3,4,5,2.314757,-.0217129,1,-1.765726,4.488359,0,1,2,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,263
1,1,1,3,4,5,.1166456,-.7145949,0,-.3923784,2.988915,1,0,1,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,264
1,1,1,3,4,6,.8011893,.1004873,0,.348295,3.14934,0,0,3,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,13,39,45.13889,265
1,1,1,3,4,6,.960317,.3356195,0,-.2423003,4.136674,0,0,5,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,13,39,45.13889,266
1,1,1,3,4,6,-.9639585,-.0720677,1,.8333116,1.757096,0,0,5,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,13,39,45.13889,267
1,1,1,3,4,7,.1760734,.3457685,0,.2990968,2.336065,0,1,5,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.75,47,40.79861,268
1,1,1,3,4,7,-.0806782,-.1181774,0,3.052347,2.190136,0,0,1,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.75,47,40.79861,269
1,1,1,3,4,7,-.2289262,.0593873,0,-.5530413,3.620796,0,0,5,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.75,47,40.79861,270
1,1,1,3,4,7,-.4521661,.4798085,0,.3315389,3.062245,0,0,2,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.75,47,40.79861,271
1,1,1,3,4,9,-.8972483,-.1271514,1,-1.428896,2.881388,0,0,4,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,272
1,1,1,3,4,9,-.054252,-.9399914,1,-2.462005,3.409942,0,0,1,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,273
1,1,1,3,4,9,.9664262,-.5919967,0,-.6300301,3.475034,1,0,1,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,274
1,1,1,3,4,9,.4936319,-.0393397,0,1.422706,3.19085,1,0,4,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.5,46,39.93056,275
1,1,1,3,4,10,.3467025,.3671958,0,.4375839,4.187084,0,0,4,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,50,34.72222,276
1,1,1,3,4,10,-.8142724,.4355747,1,-.0731568,1.840705,0,0,5,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,50,34.72222,277
1,1,1,3,4,10,.042334,.3822721,1,-1.512055,3.015839,1,1,4,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,50,34.72222,278
1,1,1,3,4,10,-.6752133,.3128713,1,.2612866,2.86576,1,0,3,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,50,34.72222,279
1,1,1,3,4,10,-.1390145,.662953,0,1.836787,2.137526,0,0,4,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10,50,34.72222,280
1,1,1,3,5,1,-.660849,.4149759,1,.4253131,2.376632,0,0,2,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.666667,35,64.81481,281
